url_prov,total_hotels,url,kabko,kabko_id
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,15,/city/berau-id.html,Berau,705380
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,13,/city/tanjung-redeb-id.html,Tanjung Redeb,734793
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,6,/city/bontang-id.html,Bontang,161771
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,3,/city/tana-paser-id.html,Tana Paser,710946
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,3,/city/gunung-bahagia-id.html,Gunung Bahagia,734785
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,3,/city/maratua-payung-payung-id.html,Maratua Payung-payung,734788
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,3,/city/maratua-teluk-harapan-id.html,Maratua Teluk Harapan,734789
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,2,/city/maratua-bohesilian-id.html,Maratua Bohesilian,734787
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,2,/city/sangkulirang-id.html,Sangkulirang,711978
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,1,/city/margomulyo-id.html,Margomulyo,734794
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,1,/city/singa-gembara-id.html,Singa Gembara,734798
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3173,1,/city/pulau-derawan-id.html,Pulau Derawan,734790
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3176,285,/city/bandar-lampung-id.html,Bandar Lampung,19625
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3176,12,/city/kalianda-id.html,Kalianda,709819
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3176,1,/city/pringsewu-id.html,Pringsewu,712526
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3176,1,/city/suak-id.html,Suak,734807
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,3,/city/liang-ndara-id.html,Liang Ndara,734850
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,3,/city/wula-waiijelu-id.html,Wula Waiijelu,734862
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,3,/city/gaura-id.html,Gaura,734858
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,2,/city/patiala-bawa-id.html,Patiala Bawa,734859
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,2,/city/sedeoen-id.html,Sedeoen,734857
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,1,/city/kadumbul-id.html,Kadumbul,734861
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,1,/city/taubneno-id.html,Taubneno,734863
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,1,/city/manamas-id.html,Manamas,734864
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,1,/city/watu-nggene-id.html,Watu Nggene,734851
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,1,/city/sarotari-id.html,Sarotari,734848
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3180,1,/city/maumere-id.html,Maumere,669525
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3184,1,/city/kampoti-id.html,Kampoti,734880
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3184,1,/city/pinrang-id.html,Pinrang,716186
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3184,1,/city/mengkendek-id.html,Mengkendek,719280
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,322,/city/palembang-id.html,Palembang,78901
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,32,/city/lubuklinggau-id.html,Lubuklinggau,292827
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,14,/city/prabumulih-id.html,Prabumulih,161850
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,13,/city/pagar-alam-id.html,Pagar Alam,728074
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,9,/city/lahat-id.html,Lahat,702156
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,4,/city/muara-enim-id.html,Muara Enim,513323
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,2,/city/timbangan-id.html,Timbangan,734924
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,2,/city/baturaja-id.html,Baturaja,694528
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3189,1,/city/martapura-id.html,Martapura,707842
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,171,/city/aceh-id.html,Aceh,19806
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,51,/city/bukit-lawang-id.html,Bukit Lawang,669576
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,11,/city/meulaboh-id.html,Meulaboh,513321
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,11,/city/lhokseumawe-id.html,Lhokseumawe,513388
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,10,/city/pulau-baguk-id.html,Pulau Baguk,734713
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,7,/city/busung-indah-id.html,Busung Indah,734716
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,6,/city/simeulue-island-id.html,Simeulue Island,712892
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,5,/city/langsa-id.html,Langsa,161614
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,5,/city/naibos-id.html,Naibos,734719
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,4,/city/matanurung-id.html,Matanurung,734718
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,3,/city/singkil-id.html,Singkil,709493
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,2,/city/subulussalam-id.html,Subulussalam,734720
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,1,/city/kutacane-id.html,Kutacane,735615
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,1,/city/takengon-id.html,Takengon,709723
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,1,/city/iboih-id.html,Iboih,710477
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,1,/city/banda-aceh-id.html,Banda Aceh,725258
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,1,/city/kahat-id.html,Kahat,734717
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3159,1,/city/kuning-id.html,Kuning,161613
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3182,250,/city/pekanbaru-id.html,Pekanbaru,19391
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3182,17,/city/dumai-id.html,Dumai,390130
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3182,15,/city/duri-id.html,Duri,161798
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3170,88,/city/pontianak-id.html,Pontianak,19624
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3170,30,/city/singkawang-id.html,Singkawang,292838
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3170,10,/city/ketapang-id.html,Ketapang,102496
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3171,138,/city/banjarmasin-id.html,Banjarmasin,102497
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3171,59,/city/banjarbaru-id.html,Banjarbaru,161765
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3171,6,/city/batulicin-id.html,Batulicin,705374
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3171,2,/city/mabuun-id.html,Mabuun,734776
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3171,1,/city/tanjung-id.html,Tanjung,106073
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3166,116,/city/jambi-id.html,Jambi,19925
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3166,12,/city/sungai-penuh-id.html,Sungai Penuh,728078
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3166,2,/city/sarolangun-id.html,Sarolangun,390221
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3166,1,/city/lambur-i-id.html,Lambur I,734733
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3166,1,/city/tungkal-iii-id.html,Tungkal Iii,734731
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,101,/city/belitung-id.html,Belitung,106046
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,52,/city/bangka-id.html,Bangka,106038
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,17,/city/sungai-liat-id.html,Sungai Liat,669640
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,4,/city/pangkal-pinang-id.html,Pangkal Pinang,512920
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,3,/city/air-itam-id.html,Air Itam,734726
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,2,/city/mentok-id.html,Mentok,734723
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,2,/city/belolaut-id.html,Belolaut,734722
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3174,1,/city/membalong-id.html,Membalong,719282
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3164,82,/city/raja-ampat-id.html,Raja Ampat,512755
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3164,29,/city/sorong-id.html,Sorong,390120
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3164,4,/city/manyainfuin-id.html,Manyainfuin,734942
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3164,1,/city/utarom-id.html,Utarom,725516
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3181,51,/city/irian-jaya-papua-id.html,Irian Jaya / Papua,105948
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3181,11,/city/timika-id.html,Timika,709532
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3181,6,/city/wamena-id.html,Wamena,19404
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3181,5,/city/merauke-id.html,Merauke,390164
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3177,62,/city/ambon-id.html,Ambon,101019
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3177,3,/city/kai-ketjil-id.html,Kai Ketjil,717045
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3177,3,/city/langgur-id.html,Langgur,725381
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3177,2,/city/saleman-id.html,Saleman,734813
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3177,2,/city/salahutu-id.html,Salahutu,719583
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3162,69,/city/bengkulu-id.html,Bengkulu,161623
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,56,/city/kendari-id.html,Kendari,106013
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,12,/city/baubau-id.html,Baubau,711127
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,5,/city/bau-bau-id.html,Bau-Bau,709492
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,5,/city/wakatobi-id.html,Wakatobi,720546
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,2,/city/waha-id.html,Waha,734896
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,1,/city/wanci-id.html,Wanci,734901
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,1,/city/liya-mawi-id.html,Liya Mawi,734904
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,1,/city/patipelong-id.html,Patipelong,734898
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,1,/city/indo-id.html,Pulo Indo,161875
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,1,/city/wandoka-id.html,Wandoka,734902
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,1,/city/wangiwangi-island-id.html,Wangiwangi Island,735618
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3186,1,/city/indo-id.html,Pulo Indo,161875
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3172,76,/city/palangkaraya-id.html,Palangkaraya,106023
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3172,16,/city/pangkalanbuun-id.html,Pangkalanbuun,710778
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3172,3,/city/sampit-id.html,Sampit,161769
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3172,2,/city/pangkalan-bun-id.html,Pangkalan Bun,512956
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3172,2,/city/kumai-hulu-id.html,Kumai Hulu,734782
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3172,2,/city/sungai-sekonyer-id.html,Sungai Sekonyer,734783
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3172,1,/city/sei-pinang-id.html,Sei Pinang,734780
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,80,/city/palu-id.html,Palu,105977
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,11,/city/luwuk-id.html,Luwuk,513106
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,6,/city/tentena-id.html,Tentena,512743
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,6,/city/pulau-una-una-id.html,Pulau Una Una,711860
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,4,/city/ampana-id.html,Ampana,720560
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,2,/city/tanjung-pude-id.html,Tanjung Pude,734893
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,2,/city/popolii-id.html,Popolii,710811
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3185,1,/city/poso-id.html,Poso,736320
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3163,41,/city/gorontalo-id.html,Gorontalo,390132
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3163,1,/city/abadi-id.html,Abadi,161881
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=4247,28,/city/tarakan-id.html,Tarakan,102498
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=4247,4,/city/tanjung-selor-id.html,Tanjung Selor,161866
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3183,6,/city/mamuju-id.html,Mamuju,512858
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3178,22,/city/ternate-id.html,Ternate,390131
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3178,1,/city/sali-kecil-id.html,Sali Kecil,734815
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3178,1,/city/lifao-id.html,Lifao,734819
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3178,1,/city/kastela-id.html,Kastela,734820
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3178,1,/city/juanga-id.html,Juanga,734818
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3178,1,/city/meti-id.html,Meti,734817
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=8&objectId=3178,1,/city/besar-id.html,Besar,161785
