url_kabko,total_hotels,url,subkabko,subkabko_id
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=2961,65,/serengan/maps/solo-surakarta-id.html,Serengan,514881
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=2961,23,/jebres/maps/solo-surakarta-id.html,Jebres,514882
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=2961,18,/pasar-kliwon/maps/solo-surakarta-id.html,Pasar Kliwon,514879
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=2961,9,/sukoharjo/maps/solo-surakarta-id.html,Sukoharjo,514673
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=2961,5,/grogol/maps/solo-surakarta-id.html,Grogol,495913
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=2961,2,/adi-sumarmo-airport/maps/solo-surakarta-id.html,Adi Sumarmo Airport,94661
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=728076,89,/dieng-kulong/maps/dieng-kulong-id.html,Dieng Kulong,583553
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161737,68,/north-purwokerto/maps/purwokerto-id.html,North Purwokerto,513162
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161737,20,/baturaden/maps/purwokerto-id.html,Baturaden,158578
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161737,19,/south-purwokerto/maps/purwokerto-id.html,South Purwokerto,513164
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161737,8,/sokaraja/maps/purwokerto-id.html,Sokaraja,513163
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=513512,75,/wonosobo/maps/wonosobo-id.html,Wonosobo,484350
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=513226,75,/karimunjawa/maps/karimunjawa-id.html,Karimunjawa,495150
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671622,16,/kuwasen/maps/jepara-id.html,Kuwasen,535156
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671622,15,/bulu/maps/jepara-id.html,Bulu,535150
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671622,12,/kauman/maps/jepara-id.html,Kauman,535151
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671622,4,/bandengan/maps/jepara-id.html,Bandengan,535155
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671622,2,/mulyoharjo/maps/jepara-id.html,Mulyoharjo,535152
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671622,2,/pengkol/maps/jepara-id.html,Pengkol,535153
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161718,36,/cilacap/maps/cilacap-id.html,Cilacap,158559
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106070,20,/sidorejo/maps/salatiga-id.html,Sidorejo,535146
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106070,17,/sidomukti/maps/salatiga-id.html,Sidomukti,535145
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106070,9,/argomulyo/maps/salatiga-id.html,Argomulyo,535143
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106070,3,/tingkir/maps/salatiga-id.html,Tingkir,535144
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161741,49,/tegal/maps/tegal-id.html,Tegal,108941
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106079,18,/west-pekalongan/maps/pekalongan-id.html,West Pekalongan,94632
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106079,8,/east-pekalongan/maps/pekalongan-id.html,East Pekalongan,513165
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=705325,24,/kebumen/maps/kebumen-id.html,Kebumen,506655
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=5152,451,/south-bekasi/maps/bekasi-id.html,South Bekasi,513158
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=5152,181,/north-bekasi/maps/bekasi-id.html,North Bekasi,57577
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=5152,60,/east-bekasi/maps/bekasi-id.html,East Bekasi,513159
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=5152,15,/tambun-selatan/maps/bekasi-id.html,Tambun Selatan,568670
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,643,/bandung-city-center/maps/bandung-id.html,Bandung City Center,94130
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,356,/lembang/maps/bandung-id.html,Lembang,80653
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,333,/cihampelas/maps/bandung-id.html,Cihampelas,94131
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,286,/dago/maps/bandung-id.html,Dago,47776
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,234,/kiaracondong/maps/bandung-id.html,Kiaracondong,519639
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,229,/ciumbuleuit/maps/bandung-id.html,Ciumbuleuit,94129
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,200,/cibiru/maps/bandung-id.html,Cibiru,502097
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,196,/riau/maps/bandung-id.html,Riau,502094
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,180,/bandung-airport/maps/bandung-id.html,Bandung Airport,47673
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,180,/pasteur/maps/bandung-id.html,Pasteur,47775
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,146,/setiabudi/maps/bandung-id.html,Setiabudi,47774
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=512948,665,/cipanas/maps/puncak-id.html,Cipanas,484307
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=512948,262,/cisarua/maps/puncak-id.html,Cisarua,484305
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=512948,130,/puncak-pass/maps/puncak-id.html,Puncak Pass,484306
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=512948,126,/megamendung/maps/puncak-id.html,Megamendung,511155
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=512948,59,/cianjur/maps/puncak-id.html,Cianjur,511156
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,115,/sukajadi/maps/bandung-id.html,Sukajadi,94132
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,87,/buahbatu/maps/bandung-id.html,Buahbatu,502088
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,76,/dago-atas/maps/bandung-id.html,Dago Atas,484074
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,63,/ciwidey/maps/bandung-id.html,Ciwidey,502662
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,52,/subang/maps/bandung-id.html,Subang,502683
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,48,/cimahi-utara/maps/bandung-id.html,Cimahi Utara,484468
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,48,/soekarno-hatta-bypass/maps/bandung-id.html,Soekarno Hatta Bypass,80532
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,37,/cimahi-selatan/maps/bandung-id.html,Cimahi Selatan,484469
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,26,/cimenyan/maps/bandung-id.html,Cimenyan,514773
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,25,/sekeloa/maps/bandung-id.html,Sekeloa,519641
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,16,/sekejati/maps/bandung-id.html,Sekejati,519640
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,15,/gegerkalong/maps/bandung-id.html,Gegerkalong,519638
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,14,/soreang/maps/bandung-id.html,Soreang,496429
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,9,/bojongsoang/maps/bandung-id.html,Bojongsoang,583544
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,6,/padalarang/maps/bandung-id.html,Padalarang,80574
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,2,/unjung-berung/maps/bandung-id.html,Unjung Berung,519642
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18943,2,/citeureup/maps/bandung-id.html,Citeureup,519637
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,93,/tanah-sereal/maps/bogor-id.html,Tanah Sereal,484260
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,83,/sentul/maps/bogor-id.html,Sentul,484611
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,64,/north-bogor/maps/bogor-id.html,North Bogor,484261
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,58,/city-center/maps/bogor-id.html,City Center,484263
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,56,/east-bogor/maps/bogor-id.html,East Bogor,510433
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,38,/bogor-selatan/maps/bogor-id.html,Bogor Selatan,484255
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,38,/taman-sari/maps/bogor-id.html,Taman Sari,510434
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,31,/rancamaya/maps/bogor-id.html,Rancamaya,484250
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,19,/dramaga/maps/bogor-id.html,Dramaga,509303
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,18,/ciawi/maps/bogor-id.html,Ciawi,509301
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,13,/caringin/maps/bogor-id.html,Caringin,484609
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,13,/ciomas/maps/bogor-id.html,Ciomas,509302
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,13,/sukaraja/maps/bogor-id.html,Sukaraja,509304
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,10,/puncak/maps/bogor-id.html,Puncak,80663
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,10,/danau-lido/maps/bogor-id.html,Danau Lido,484610
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,6,/cibadak/maps/bogor-id.html,Cibadak,484251
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,5,/batutulis/maps/bogor-id.html,Batutulis,509300
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161893,404,/beji/maps/depok-id.html,Beji,535159
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161893,59,/depok/maps/depok-id.html,Depok,221237
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161893,24,/limo/maps/depok-id.html,Limo,535158
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161893,16,/sukmajaya/maps/depok-id.html,Sukmajaya,535157
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161657,168,/deltamas/maps/cikarang-id.html,Deltamas,549181
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161657,145,/cikarang-utara/maps/cikarang-id.html,Cikarang Utara,549180
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19623,73,/kejaksan/maps/cirebon-id.html,Kejaksan,31401
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19623,70,/kesambi/maps/cirebon-id.html,Kesambi,512969
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19623,37,/kedawung/maps/cirebon-id.html,Kedawung,512968
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19623,5,/lemahwungkuk/maps/cirebon-id.html,Lemahwungkuk,512970
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,3,/situ-gede/maps/bogor-id.html,Situ Gede,484252
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,2,/asia/indonesia/bogor/maps/baranang_siang.html,Baranang Siang,484264
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21740,2,/baranang-siang/maps/bogor-id.html,Baranang Siang,484264
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106056,99,/pantai-barat/maps/pangandaran-id.html,Pantai Barat,94465
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106056,40,/batu-karas/maps/pangandaran-id.html,Batu Karas,495980
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106056,19,/pantai-timur/maps/pangandaran-id.html,Pantai Timur,94466
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161814,105,/east-telukjambe/maps/karawang-id.html,East Telukjambe,535113
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161814,19,/west-karawang/maps/karawang-id.html,West Karawang,535111
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161814,3,/karawang/maps/karawang-id.html,Karawang,94854
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161814,3,/kutamekar/maps/karawang-id.html,Kutamekar,567602
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161814,2,/cikampek/maps/karawang-id.html,Cikampek,535114
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161814,1,/klari/maps/karawang-id.html,Klari,535115
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=214880,101,/pelabuhan-ratu-beach/maps/pelabuhan-ratu-id.html,Pelabuhan Ratu Beach,94948
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106057,41,/garut-city/maps/garut-id.html,Garut City,94467
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106057,28,/pasirwangi-sampireun/maps/garut-id.html,Pasirwangi Sampireun,94885
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106057,17,/cipanas/maps/garut-id.html,Cipanas,94468
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106057,7,/samarang/maps/garut-id.html,Samarang,94886
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=106057,4,/kamojang-chevron/maps/garut-id.html,Kamojang - Chevron,94470
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=256223,41,/tasikmalaya/maps/tasikmalaya-id.html,Tasikmalaya,244341
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=256223,17,/cihideung/maps/tasikmalaya-id.html,Cihideung,568664
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=12820,57,/sukabumi/maps/sukabumi-id.html,Sukabumi,378398
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=12820,6,/cicantayan/maps/sukabumi-id.html,Cicantayan,535134
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=12820,4,/sudajaya-girang/maps/sukabumi-id.html,Sudajaya Girang,590217
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=14472,28,/purwakarta/maps/purwakarta-id.html,Purwakarta,27992
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=14472,5,/bungursari/maps/purwakarta-id.html,Bungursari,568663
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734769,1,/seloliman/maps/seloliman-id.html,Seloliman,590249
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734760,1,/grajagan/maps/grajagan-id.html,Grajagan,590237
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19436,32,/tanjungpinang/maps/bintan-island-id.html,Tanjungpinang,95057
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19436,22,/lagoi/maps/bintan-island-id.html,Lagoi,36768
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19436,20,/trikora-beach/maps/bintan-island-id.html,Trikora Beach,502546
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19436,2,/north-bintan/maps/bintan-island-id.html,North Bintan,61218
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19436,2,/gunung-kijang/maps/bintan-island-id.html,Gunung Kijang,597383
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,301,/nagoya/maps/batam-island-id.html,Nagoya,80507
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,159,/batam-center/maps/batam-island-id.html,Batam Center,57625
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,89,/batu-ampar/maps/batam-island-id.html,Batu Ampar,30606
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,41,/barelang/maps/batam-island-id.html,Barelang,94630
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,22,/belian/maps/batam-island-id.html,Belian,567593
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,16,/sekupang/maps/batam-island-id.html,Sekupang,94629
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,13,/nongsa/maps/batam-island-id.html,Nongsa,94628
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,1,/muka-kuning/maps/batam-island-id.html,Muka Kuning,519643
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19392,1,/batu-aji/maps/batam-island-id.html,Batu Aji,548817
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=705347,13,/tanjung-balai-karimun/maps/tanjung-balai-karimun-id.html,Tanjung Balai Karimun,506677
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734803,3,/toapaya-asri/maps/toapaya-asri-id.html,Toapaya Asri,590292
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734800,2,/sembulang/maps/sembulang-id.html,Sembulang,590289
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734802,1,/sebong-lagoi/maps/sebong-lagoi-id.html,Sebong Lagoi,590291
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734805,1,/kiabu/maps/kiabu-id.html,Kiabu,590295
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=292865,20,/kudus/maps/kudus-id.html,Kudus,281096
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734762,1,/tepas/maps/tepas-id.html,Tepas,590239
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=706671,4,/tohkuning/maps/karanganyar-id.html,Tohkuning,590224
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734758,1,/sarongan/maps/sarongan-id.html,Sarongan,590235
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=513611,12,/pati/maps/pati-id.html,Pati,484594
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=246860,16,/cepu/maps/cepu-id.html,Cepu,95019
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=513358,10,/banjarnegara/maps/banjarnegara-id.html,Banjarnegara,495579
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=706222,9,/rembang/maps/rembang-id.html,Rembang,507627
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=390118,6,/purwodadi/maps/purwodadi-id.html,Purwodadi,378395
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=513061,6,/pemalang/maps/pemalang-id.html,Pemalang,484371
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734756,5,/rejosari/maps/rejosari-id.html,Rejosari,590231
