url_kabko,total_hotels,url,subkabko,subkabko_id
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=728075,4,/slawi/maps/slawi-id.html,Slawi,583552
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719284,17,/cicadas/maps/gunung-putri-id.html,Cicadas,597401
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719284,5,/nagrak/maps/gunung-putri-id.html,Nagrak,567611
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719284,3,/wanaherang/maps/gunung-putri-id.html,Wanaherang,597399
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719284,2,/ciangsana/maps/gunung-putri-id.html,Ciangsana,597398
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719284,2,/bojong-nangka/maps/gunung-putri-id.html,Bojong Nangka,597402
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161831,24,/kuningan/maps/kuningan-id.html,Kuningan,158620
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=512877,12,/ciamis/maps/ciamis-id.html,Ciamis,483717
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719283,9,/panawuan/maps/panawuan-id.html,Panawuan,567610
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719283,1,/sangkanmulya/maps/panawuan-id.html,Sangkanmulya,590213
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161804,10,/indramayu/maps/indramayu-id.html,Indramayu,108977
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669520,7,/ujung-genteng/maps/ujung-genteng-id.html,Ujung Genteng,493827
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734736,9,/cibeureum/maps/cibeureum-id.html,Cibeureum,590334
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161644,3,/cinere/maps/bulak-id.html,Cinere,590342
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19622,99,/guguk-panjang/maps/bukittinggi-id.html,Guguk Panjang,31400
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19622,39,/mandiangin-koto-selayan/maps/bukittinggi-id.html,Mandiangin Koto Selayan,513161
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19622,9,/banuhampu/maps/bukittinggi-id.html,Banuhampu,583545
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19622,8,/padang-panjang/maps/bukittinggi-id.html,Padang Panjang,499724
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19622,1,/sepuluh-koto/maps/bukittinggi-id.html,Sepuluh Koto,567595
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18881,104,/padang-barat/maps/padang-id.html,Padang Barat,57627
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18881,41,/padang-utara/maps/padang-id.html,Padang Utara,57623
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18881,22,/padang-timur/maps/padang-id.html,Padang Timur,29714
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=512984,20,/sipora/maps/mentawai-island-id.html,Sipora,483664
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734919,16,/tarantang/maps/tarantang-id.html,Tarantang,590414
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734920,12,/kasang/maps/kasang-id.html,Kasang,590416
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=710652,1,/matua-mudik/maps/maninjau-id.html,Matua Mudik,590409
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734916,5,/katurai/maps/katurai-id.html,Katurai,590411
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161889,2,/teluk-kabung-selatan/maps/sigunturmuda-id.html,Teluk Kabung Selatan,590415
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161889,1,/sungai-pinang/maps/sigunturmuda-id.html,Sungai Pinang,590419
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734918,3,/sarilamak/maps/sarilamak-id.html,Sarilamak,590413
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734944,1,/cudabak/maps/cudabak-id.html,Cudabak,590502
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669527,41,/ende/maps/ende-id.html,Ende,493840
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669527,13,/bajawa/maps/ende-id.html,Bajawa,495726
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=105999,18,/kelapa-lima/maps/kupang-id.html,Kelapa Lima,568667
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=105999,8,/pasir-panjang/maps/kupang-id.html,Pasir Panjang,566899
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=105999,4,/tuak-daun-merah/maps/kupang-id.html,Tuak Daun Merah,590477
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=105999,2,/sabu-raijua/maps/kupang-id.html,Sabu Raijua,483885
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734921,3,/lubuk-alung/maps/lubuk-alung-id.html,Lubuk Alung,590417
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669526,163,/labuan-bajo/maps/labuan-bajo-id.html,Labuan Bajo,493839
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669526,10,/macang-tanggar/maps/labuan-bajo-id.html,Macang Tanggar,590479
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=702150,18,/ruteng/maps/ruteng-id.html,Ruteng,502660
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719582,14,/goron-talo/maps/goron-talo-id.html,Goron Talo,568666
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=18976,11,/maumere/maps/flores-id.html,Maumere,482568
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734852,5,/nangamese/maps/nangamese-id.html,Nangamese,590482
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734855,7,/nemberala/maps/nemberala-id.html,Nemberala,590485
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734854,5,/boa/maps/boa-id.html,Boa,590484
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=709112,1,/kambajawa/maps/waingapu-id.html,Kambajawa,590494
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=728077,6,/waigete/maps/waigete-id.html,Waigete,583554
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734856,5,/oenggaut/maps/oenggaut-id.html,Oenggaut,590486
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734847,3,/alor-besar/maps/alor-besar-id.html,Alor Besar,590475
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671803,2,/radamata/maps/tambolaka-id.html,Radamata,590491
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=671803,1,/ramma-dana/maps/tambolaka-id.html,Ramma Dana,590492
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=710839,5,/batu-putih-bawah/maps/rinondoran-id.html,Batu Putih  Bawah,590398
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,122,/wenang/maps/manado-id.html,Wenang,47777
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,57,/malalayang/maps/manado-id.html,Malalayang,493749
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,31,/bunaken-island/maps/manado-id.html,Bunaken Island,481427
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,20,/tomohon/maps/manado-id.html,Tomohon,483964
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,16,/wanea/maps/manado-id.html,Wanea,512973
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,14,/tikala/maps/manado-id.html,Tikala,512972
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,11,/minahasa-beach/maps/manado-id.html,Minahasa Beach,94151
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,10,/samratulangi-airport/maps/manado-id.html,Samratulangi Airport,94152
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,9,/mapanget/maps/manado-id.html,Mapanget,493752
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,8,/singkil/maps/manado-id.html,Singkil,512971
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,7,/pulau-bangka/maps/manado-id.html,Pulau Bangka,495893
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,5,/tongkeina/maps/manado-id.html,Tongkeina,515168
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,2,/serai/maps/manado-id.html,Serai,514772
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,2,/wori/maps/manado-id.html,Wori,94154
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19438,1,/gangga-satu/maps/manado-id.html,Gangga Satu,567594
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669494,47,/bitung/maps/bitung-id.html,Bitung,493748
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669494,8,/lembeh-island/maps/bitung-id.html,Lembeh Island,583550
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=669494,3,/makawidey/maps/bitung-id.html,Makawidey,596879
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734907,2,/pondang/maps/pondang-id.html,Pondang,590401
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734908,2,/kalinaun/maps/kalinaun-id.html,Kalinaun,590402
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=736926,1,/likupang/maps/likupang-id.html,Likupang,596878
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734943,1,/tarorane/maps/tarorane-id.html,Tarorane,590501
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734906,1,/hutan/maps/hutan-id.html,Hutan,590400
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=23732,382,/makassar-city-center/maps/makassar-id.html,Makassar City Center,36706
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=23732,208,/panakkukang/maps/makassar-id.html,Panakkukang,94236
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=23732,59,/biringkanaya/maps/makassar-id.html,Biringkanaya,493755
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=23732,34,/sultah-hassanudin-international-airport/maps/makassar-id.html,Sultah Hassanudin International Airport,493754
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=513025,29,/rantepao/maps/rantepao-id.html,Rantepao,495550
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=702284,33,/bira/maps/tanete-id.html,Bira,502569
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=702284,1,/pulau-liukanglu/maps/tanete-id.html,Pulau Liukanglu,594562
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=292837,9,/ujung/maps/parepare-id.html,Ujung,535482
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=292837,4,/bacukiki-barat/maps/parepare-id.html,Bacukiki Barat,535481
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=292837,4,/soreang/maps/parepare-id.html,Soreang,535483
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734890,2,/bonto-lempangan/maps/bonto-lempangan-id.html,Bonto Lempangan,590379
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734883,2,/kalegowa/maps/kalegowa-id.html,Kalegowa,590372
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734889,2,/patikarya/maps/patikarya-id.html,Patikarya,590378
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734886,2,/bontobangun/maps/bontobangun-id.html,Bontobangun,590375
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734881,1,/macanang/maps/macanang-id.html,Macanang,590370
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734882,1,/tanah-kongkong/maps/tanah-kongkong-id.html,Tanah Kongkong,590371
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=709813,2,/kasepuhan/maps/batang-id.html,Kasepuhan,566917
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734746,2,/sumberejo/maps/sumberejo-id.html,Sumberejo,590218
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734747,2,/samiran/maps/samiran-id.html,Samiran,590219
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161720,1,/demak/maps/demak-id.html,Demak,158561
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734752,1,/sudimoro/maps/sudimoro-id.html,Sudimoro,590227
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734755,1,/karangturi/maps/karangturi-id.html,Karangturi,590230
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734751,1,/banyubiru/maps/banyubiru-id.html,Banyubiru,590226
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734743,3,/mancagahar/maps/mancagahar-id.html,Mancagahar,590211
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734740,2,/songgom/maps/songgom-id.html,Songgom,590340
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734739,1,/cikancana/maps/cikancana-id.html,Cikancana,590339
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734738,1,/sukaresmi/maps/sukaresmi-id.html,Sukaresmi,590338
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=719782,1,/sukaresik/maps/sukaresik-id.html,Sukaresik,569294
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734735,1,/segaramakmur/maps/segaramakmur-id.html,Segaramakmur,590332
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734741,1,/cisurupan/maps/cisurupan-id.html,Cisurupan,590209
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,109,/balikpapan-city-center/maps/balikpapan-id.html,Balikpapan City Center,70011
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,63,/sepinggan-airport/maps/balikpapan-id.html,Sepinggan Airport,482263
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,12,/gunung-samarinda/maps/balikpapan-id.html,Gunung Samarinda,590273
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,10,/batu-ampar/maps/balikpapan-id.html,Batu Ampar,590272
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,3,/sumber-rejo/maps/balikpapan-id.html,Sumber Rejo,590270
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,2,/baru-ilir/maps/balikpapan-id.html,Baru Ilir,594554
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,2,/sepinggan/maps/balikpapan-id.html,Sepinggan,594555
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,2,/baru-ulu/maps/balikpapan-id.html,Baru Ulu,568662
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=88776,1,/marga-sari/maps/balikpapan-id.html,Marga Sari,590268
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21506,94,/samarinda-city-center/maps/samarinda-id.html,Samarinda City Center,94550
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=21506,7,/tenggarong/maps/samarinda-id.html,Tenggarong,495750
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734793,13,/tanjung-redeb/maps/tanjung-redeb-id.html,Tanjung Redeb,590281
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=705380,5,/bugis/maps/berau-id.html,Bugis,590279
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161771,4,/bontang/maps/bontang-id.html,Bontang,158586
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161771,2,/lok-tuan/maps/bontang-id.html,Lok Tuan,590282
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=161662,2,/mekar-jaya/maps/cimanggis-id.html,Mekar Jaya,590207
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734785,3,/gunung-bahagia/maps/gunung-bahagia-id.html,Gunung Bahagia,590269
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734789,3,/maratua-teluk-harapan/maps/maratua-teluk-harapan-id.html,Maratua Teluk Harapan,590276
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734787,2,/maratua-bohesilian/maps/maratua-bohesilian-id.html,Maratua Bohesilian,590274
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734788,3,/maratua-payung-payung/maps/maratua-payung-payung-id.html,Maratua Payung-payung,590275
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734798,1,/singa-gembara/maps/singa-gembara-id.html,Singa Gembara,590287
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734790,1,/pulau-derawan/maps/pulau-derawan-id.html,Pulau Derawan,590277
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734794,1,/margomulyo/maps/margomulyo-id.html,Margomulyo,590283
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19625,208,/city-center/maps/bandar-lampung-id.html,City Center,31403
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19625,27,/way-kambas-national-park/maps/bandar-lampung-id.html,Way Kambas National Park,481880
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19625,26,/taman-nasional-bukit-barisan-selatan/maps/bandar-lampung-id.html,Taman Nasional Bukit Barisan Selatan,502711
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19625,16,/metro/maps/bandar-lampung-id.html,Metro,502712
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=19625,6,/kota-agung/maps/bandar-lampung-id.html,Kota Agung,502713
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=709819,12,/kalianda/maps/kalianda-id.html,Kalianda,511661
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734807,1,/suak/maps/suak-id.html,Suak,590298
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734858,3,/gaura/maps/gaura-id.html,Gaura,590488
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734859,2,/patiala-bawa/maps/patiala-bawa-id.html,Patiala Bawa,590489
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734850,3,/liang-ndara/maps/liang-ndara-id.html,Liang Ndara,590480
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734862,3,/wula-waiijelu/maps/wula-waiijelu-id.html,Wula Waiijelu,590496
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734857,2,/sedeoen/maps/sedeoen-id.html,Sedeoen,590487
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734863,1,/taubneno/maps/taubneno-id.html,Taubneno,590497
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734861,1,/kadumbul/maps/kadumbul-id.html,Kadumbul,590495
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734851,1,/watu-nggene/maps/watu-nggene-id.html,Watu Nggene,590481
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734864,1,/manamas/maps/manamas-id.html,Manamas,590498
https://www.agoda.com/api/cronos/geo/NeighborHoods?pageTypeId=5&objectId=734848,1,/sarotari/maps/sarotari-id.html,Sarotari,590476
